ServerSubCategory,FriendlyName,modernisation_candidate,modernisation_treatment,default_flag,modernisation_strategy,modernisation_complexity,applicable_treatment,complexity_score,migration_goal_category,combo_flag,light_modernisation_id,modernisation_focused_id,key_benefits,modernisation_candidate_description,modernisation_candidate_logo
Docker,Docker 1.9,Azure Container Instances,Docker 1.9-to-Azure Container Instances,0,PaaS,Easy,Replatform/Refactor,1,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 17,Azure Container Registry,Docker 17-to-Azure Container Registry,1,PaaS,Medium,Replatform/Refactor,3,web_approach,0,304,,"Enables fast, scalable retrieval of container workloads.",Private registry for storing and managing Docker container images.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 17,Azure Kubernetes Service,Docker 17-to-Azure Kubernetes Service,0,PaaS,Easy,Replatform/Refactor,2,web_approach,0,,305,Full orchestration of containers; integrates with Azure DevOps and security features.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 17,Azure Container Instances,Docker 17-to-Azure Container Instances,0,PaaS,Easy,Replatform/Refactor,1,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 18,Azure Container Registry,Docker 18-to-Azure Container Registry,1,PaaS,Medium,Replatform/Refactor,3,web_approach,0,304,,"Enables fast, scalable retrieval of container workloads.",Private registry for storing and managing Docker container images.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 18,Azure Kubernetes Service,Docker 18-to-Azure Kubernetes Service,0,PaaS,Easy,Replatform/Refactor,2,web_approach,0,,305,Full orchestration of containers; integrates with Azure DevOps and security features.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 18,Azure Container Instances,Docker 18-to-Azure Container Instances,0,PaaS,Easy,Replatform/Refactor,1,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 19,Azure Container Registry,Docker 19-to-Azure Container Registry,1,PaaS,Medium,Replatform/Refactor,3,web_approach,0,304,,"Enables fast, scalable retrieval of container workloads.",Private registry for storing and managing Docker container images.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 19,Azure Kubernetes Service,Docker 19-to-Azure Kubernetes Service,0,PaaS,Easy,Replatform/Refactor,2,web_approach,0,,305,Full orchestration of containers; integrates with Azure DevOps and security features.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 19,Azure Container Instances,Docker 19-to-Azure Container Instances,0,PaaS,Easy,Replatform/Refactor,1,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 20,Azure Container Registry,Docker 20-to-Azure Container Registry,1,PaaS,Medium,Replatform/Refactor,3,web_approach,0,304,,"Enables fast, scalable retrieval of container workloads.",Private registry for storing and managing Docker container images.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 20,Azure Kubernetes Service,Docker 20-to-Azure Kubernetes Service,0,PaaS,Easy,Replatform/Refactor,2,web_approach,0,,305,Full orchestration of containers; integrates with Azure DevOps and security features.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 20,Azure Container Instances,Docker 20-to-Azure Container Instances,0,PaaS,Easy,Replatform/Refactor,1,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 23,Azure Container Registry,Docker 23-to-Azure Container Registry,1,PaaS,Medium,Replatform/Refactor,3,web_approach,0,304,,"Enables fast, scalable retrieval of container workloads.",Private registry for storing and managing Docker container images.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 23,Azure Kubernetes Service,Docker 23-to-Azure Kubernetes Service,0,PaaS,Easy,Replatform/Refactor,2,web_approach,0,,305,Full orchestration of containers; integrates with Azure DevOps and security features.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 23,Azure Container Instances,Docker 23-to-Azure Container Instances,0,PaaS,Easy,Replatform/Refactor,1,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 24,Azure Container Registry,Docker 24-to-Azure Container Registry,1,PaaS,Medium,Replatform/Refactor,3,web_approach,0,304,,"Enables fast, scalable retrieval of container workloads.",Private registry for storing and managing Docker container images.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 24,Azure Kubernetes Service,Docker 24-to-Azure Kubernetes Service,0,PaaS,Easy,Replatform/Refactor,2,web_approach,0,,305,Full orchestration of containers; integrates with Azure DevOps and security features.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 24,Azure Container Instances,Docker 24-to-Azure Container Instances,0,PaaS,Easy,Replatform/Refactor,1,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 25,Azure Container Registry,Docker 25-to-Azure Container Registry,1,PaaS,Medium,Replatform/Refactor,3,web_approach,0,304,,"Enables fast, scalable retrieval of container workloads.",Private registry for storing and managing Docker container images.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 25,Azure Kubernetes Service,Docker 25-to-Azure Kubernetes Service,0,PaaS,Easy,Replatform/Refactor,2,web_approach,0,,305,Full orchestration of containers; integrates with Azure DevOps and security features.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 25,Azure Container Instances,Docker 25-to-Azure Container Instances,0,PaaS,Easy,Replatform/Refactor,1,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 26,Azure Container Registry,Docker 26-to-Azure Container Registry,1,PaaS,Medium,Replatform/Refactor,3,web_approach,0,304,,"Enables fast, scalable retrieval of container workloads.",Private registry for storing and managing Docker container images.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 26,Azure Kubernetes Service,Docker 26-to-Azure Kubernetes Service,0,PaaS,Easy,Replatform/Refactor,2,web_approach,0,,305,Full orchestration of containers; integrates with Azure DevOps and security features.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 26,Azure Container Instances,Docker 26-to-Azure Container Instances,0,PaaS,Easy,Replatform/Refactor,1,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 27,Azure Container Registry,Docker 27-to-Azure Container Registry,1,PaaS,Medium,Replatform/Refactor,3,web_approach,0,304,,"Enables fast, scalable retrieval of container workloads.",Private registry for storing and managing Docker container images.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 27,Azure Kubernetes Service,Docker 27-to-Azure Kubernetes Service,0,PaaS,Easy,Replatform/Refactor,2,web_approach,0,,305,Full orchestration of containers; integrates with Azure DevOps and security features.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 27,Azure Container Instances,Docker 27-to-Azure Container Instances,0,PaaS,Easy,Replatform/Refactor,1,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 28,Azure Container Registry,Docker 28-to-Azure Container Registry,1,PaaS,Medium,Replatform/Refactor,3,web_approach,0,304,,"Enables fast, scalable retrieval of container workloads.",Private registry for storing and managing Docker container images.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 28,Azure Kubernetes Service,Docker 28-to-Azure Kubernetes Service,0,PaaS,Easy,Replatform/Refactor,2,web_approach,0,,305,Full orchestration of containers; integrates with Azure DevOps and security features.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 28,Azure Container Instances,Docker 28-to-Azure Container Instances,0,PaaS,Easy,Replatform/Refactor,1,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 29,Azure Container Registry,Docker 29-to-Azure Container Registry,1,PaaS,Medium,Replatform/Refactor,3,web_approach,0,304,,"Enables fast, scalable retrieval of container workloads.",Private registry for storing and managing Docker container images.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 29,Azure Kubernetes Service,Docker 29-to-Azure Kubernetes Service,0,PaaS,Easy,Replatform/Refactor,2,web_approach,0,,305,Full orchestration of containers; integrates with Azure DevOps and security features.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Docker,Docker 29,Azure Container Instances,Docker 29-to-Azure Container Instances,0,PaaS,Easy,Replatform/Refactor,1,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.0,Azure Kubernetes Service,Kubernetes 1.0-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.1,Azure Kubernetes Service,Kubernetes 1.1-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.2,Azure Kubernetes Service,Kubernetes 1.2-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.3,Azure Kubernetes Service,Kubernetes 1.3-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.4,Azure Kubernetes Service,Kubernetes 1.4-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.5,Azure Kubernetes Service,Kubernetes 1.5-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.6,Azure Kubernetes Service,Kubernetes 1.6-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.7,Azure Kubernetes Service,Kubernetes 1.7-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.8,Azure Kubernetes Service,Kubernetes 1.8-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.9,Azure Kubernetes Service,Kubernetes 1.9-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.10,Azure Kubernetes Service,Kubernetes 1.10-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.11,Azure Kubernetes Service,Kubernetes 1.11-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.12,Azure Kubernetes Service,Kubernetes 1.12-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.13,Azure Kubernetes Service,Kubernetes 1.13-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.14,Azure Kubernetes Service,Kubernetes 1.14-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.15,Azure Kubernetes Service,Kubernetes 1.15-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.16,Azure Kubernetes Service,Kubernetes 1.16-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.17,Azure Kubernetes Service,Kubernetes 1.17-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.18,Azure Kubernetes Service,Kubernetes 1.18-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.19,Azure Kubernetes Service,Kubernetes 1.19-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.20,Azure Kubernetes Service,Kubernetes 1.20-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.21,Azure Kubernetes Service,Kubernetes 1.21-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.22,Azure Kubernetes Service,Kubernetes 1.22-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.23,Azure Kubernetes Service,Kubernetes 1.23-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.24,Azure Kubernetes Service,Kubernetes 1.24-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.25,Azure Kubernetes Service,Kubernetes 1.25-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.26,Azure Kubernetes Service,Kubernetes 1.26-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.27,Azure Kubernetes Service,Kubernetes 1.27-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.28,Azure Kubernetes Service,Kubernetes 1.28-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.29,Azure Kubernetes Service,Kubernetes 1.29-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.30,Azure Kubernetes Service,Kubernetes 1.30-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.31,Azure Kubernetes Service,Kubernetes 1.31-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.32,Azure Kubernetes Service,Kubernetes 1.32-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Kubernetes,Kubernetes 1.33,Azure Kubernetes Service,Kubernetes 1.33-to-Azure Kubernetes Service,1,PaaS,Medium,Replatform/Refactor,1,web_approach,0,304,305,"Managed Kubernetes service with autoscaling, monitoring, and integration with other Azure services.","Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Java,Java,Azure App Service,Java-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,,0,,,Fully managed Java runtime environment with scalability and monitoring.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Java,Java,Azure Kubernetes Service,Java-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Java,Java,Azure Container Instances,Java-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Java,Java,Azure Functions,Java-to-Azure Functions,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Cloud-based task automation and scripting for infrastructure and applications.,Event‑driven serverless compute platform for running code without provisioning servers.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Java,Java,Eliminate,Eliminate Java,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
Java,Java,IaaS,Java-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
Java,Java,Azure Container Apps,Java-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET,.NET,Azure App Service Managed Instance,.NET-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed platform for hosting .NET applications; supports autoscaling and integration with DevOps.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET 6,.NET 6,Azure App Service Managed Instance,.NET 6-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed platform for hosting .NET applications; supports autoscaling and integration with DevOps.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET 7,.NET 7,Azure App Service Managed Instance,.NET 7-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed platform for hosting .NET applications; supports autoscaling and integration with DevOps.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET 8,.NET 8,Azure App Service Managed Instance,.NET 8-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed platform for hosting .NET applications; supports autoscaling and integration with DevOps.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET 9,.NET 9,Azure App Service Managed Instance,.NET 9-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed platform for hosting .NET applications; supports autoscaling and integration with DevOps.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET Framework,.NET Framework,Azure App Service Managed Instance,.NET Framework-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,Supports .NET Framework but may require updates to the latest version.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET Framework,.NET Framework 3.5,Azure App Service Managed Instance,.NET Framework 3.5-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,Supports .NET Framework but may require updates to the latest version.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET Framework,.NET Framework 4,Azure App Service Managed Instance,.NET Framework 4-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,Supports .NET Framework but may require updates to the latest version.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET Framework,.NET Framework 4.5,Azure App Service Managed Instance,.NET Framework 4.5-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,Supports .NET Framework but may require updates to the latest version.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET Framework,.NET Framework 4.6,Azure App Service Managed Instance,.NET Framework 4.6-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,Supports .NET Framework but may require updates to the latest version.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET Framework 4.7,.NET Framework 4.7,Azure App Service Managed Instance,.NET Framework 4.7-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,Supports .NET Framework but may require updates to the latest version.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET Framework 4.8,.NET Framework 4.8,Azure App Service Managed Instance,.NET Framework 4.8-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,Supports .NET Framework but may require updates to the latest version.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
